step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
4750,4750.0,203.48081643154558,26.091505817661993,-996520.350789516,-996494.2592836983,-0.7443405868745586,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4760,4760.0,201.11616689356643,25.788296560598337,-996520.1117368944,-996494.3234403337,-0.3073679540000344,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4770,4770.0,197.9818639161453,25.386397817493922,-996519.7059832776,-996494.3195854601,-0.4431541156590917,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4780,4780.0,197.6773490753099,25.347351135450094,-996519.6472352439,-996494.2998841085,-0.633870517930236,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4790,4790.0,194.15829991519644,24.896117976256296,-996519.221066678,-996494.3249487017,-0.40229362005666885,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4800,4800.0,201.62511568439214,25.853556964844792,-996520.1515427913,-996494.2979858264,-0.5094426711246518,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4810,4810.0,198.45108220264538,25.44656374304243,-996519.7946386916,-996494.3480749485,-0.7915187158916802,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4820,4820.0,194.02090823589387,24.878500807902604,-996519.1953658708,-996494.3168650629,-0.8164419618002084,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4830,4830.0,196.64826802711974,25.21539631717005,-996519.4900844959,-996494.2746881787,-0.5786593790633756,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4840,4840.0,194.54586892738385,24.94581435212884,-996519.234690456,-996494.2888761038,-0.7711180326984275,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4850,4850.0,198.26861700954612,25.423166983924002,-996519.6642398379,-996494.241072854,-0.6316493583270767,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4860,4860.0,197.83865769120607,25.36803507393581,-996519.6159765812,-996494.2479415073,-0.6065571305087111,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4870,4870.0,203.98510890143353,26.156169161079976,-996520.4468691103,-996494.2906999493,-0.6836099218238363,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4880,4880.0,203.92559251768068,26.148537620671565,-996520.4352050696,-996494.2866674489,-0.5183584933469004,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4890,4890.0,200.4528709729491,25.703244860516133,-996519.9467385309,-996494.2434936704,-0.605141373234924,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4900,4900.0,199.5275845439175,25.58459919814135,-996519.8428588179,-996494.2582596197,-0.6280642626477014,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4910,4910.0,206.34735462628734,26.459070187101293,-996520.6926293037,-996494.2335591166,-0.7543822997669112,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4920,4920.0,202.9641565300587,26.025256649500566,-996520.2780492615,-996494.2527926121,-0.6593067253508571,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4930,4930.0,199.09421439727475,25.52902993170815,-996519.8270369185,-996494.2980069867,-0.5952825437252253,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4940,4940.0,197.9880141886272,25.38718644156697,-996519.7158439705,-996494.328657529,-0.6779515736006095,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4950,4950.0,201.06381256135916,25.781583380519145,-996520.1699930278,-996494.3884096473,-0.8488707908318631,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4960,4960.0,203.71841272331847,26.121971810170592,-996520.5362849085,-996494.4143130984,-0.9839900653209769,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4970,4970.0,196.00536747351063,25.13295983087694,-996519.5303232657,-996494.3973634348,-0.578007765734299,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4980,4980.0,197.9789525191517,25.38602450106573,-996519.7915221422,-996494.4054976412,-0.8234295577717008,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4990,4990.0,194.6784950403301,24.962820451564628,-996519.3250674567,-996494.3622470051,-0.9431067589110101,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
5000,5000.0,195.17964361072939,25.02708066571845,-996519.3736973938,-996494.3466167281,-0.3179005394467423,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
