step,time_fs,temperature_K,kinetic_eV,potential_eV,total_eV,pressure_GPa,volume_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg
4770,4770.0,401.95241571397014,51.54070038122013,-996491.4468748557,-996439.9061744744,-0.4962808051945812,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4780,4780.0,397.65789554267315,50.9900317727562,-996490.8109395733,-996439.8209078006,-0.5102650894915912,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4790,4790.0,398.65337651984197,51.117678192515434,-996490.8748142432,-996439.7571360506,-0.5710653918370941,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4800,4800.0,395.0279750250316,50.652807912102396,-996490.3598685489,-996439.7070606368,-0.042142443339766404,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4810,4810.0,405.7857904012644,52.032238206302836,-996491.7885960562,-996439.7563578498,-0.40101614260040225,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4820,4820.0,405.7018596989822,52.02147611852827,-996491.8696629661,-996439.8481868476,-0.40095685283456456,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4830,4830.0,405.57276469732165,52.004922798928284,-996491.7980301915,-996439.7931073925,-0.6382684542390202,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4840,4840.0,404.1815345153309,51.826531090934864,-996491.6304073563,-996439.8038762654,-0.5014748482410859,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4850,4850.0,405.49772641231715,51.99530094914373,-996491.8558847548,-996439.8605838056,-0.7784791196055749,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4860,4860.0,403.599209830224,51.75186199840965,-996491.6358099725,-996439.8839479741,-0.7880350804481782,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4870,4870.0,399.15407944869685,51.1818812638921,-996491.2031074921,-996440.0212262282,-0.732093232080512,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4880,4880.0,410.8721599448558,52.68444239372824,-996492.7578804446,-996440.0734380509,-0.8171260487570402,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4890,4890.0,405.1061089426346,51.945085456264785,-996492.0065937334,-996440.0615082772,-0.6793055275491983,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4900,4900.0,398.9225948280153,51.15219894575945,-996491.2645434955,-996440.1123445497,-0.37903307791477814,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4910,4910.0,405.5899651554353,52.0071283427275,-996492.2444182816,-996440.2372899388,-0.5185335878425524,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4920,4920.0,406.88097391928477,52.17266907164414,-996492.5199789174,-996440.3473098458,-0.27365196587214324,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4930,4930.0,402.368531946222,51.59405724937617,-996491.8529913189,-996440.2589340695,-0.3801927757766791,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4940,4940.0,396.85751173015507,50.88740185772584,-996491.1140342482,-996440.2266323904,-0.3350325462228371,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4950,4950.0,391.93829704399104,50.2566312482244,-996490.4202092908,-996440.1635780425,-0.19790562689522015,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4960,4960.0,407.40328033815604,52.23964226944024,-996492.4106788199,-996440.1710365504,-0.2866519181148821,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4970,4970.0,398.62018599062293,51.11342230785074,-996491.2145461196,-996440.1011238117,-0.579064993091346,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4980,4980.0,398.0311616592613,51.03789414731951,-996491.0771302934,-996440.039236146,-0.6183020272687416,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
4990,4990.0,406.62149987449567,52.13939778510286,-996492.2035628534,-996440.0641650683,-1.1795251942508114,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
5000,5000.0,411.17632950582714,52.72344480195923,-996492.9023072415,-996440.1788624395,-1.110898149232267,8400.603278116288,22.088,16.962,22.428,90.0,91.30999999999999,90.0
